dataset,pipeline,subject,metric,n_conditions,slope_per_100pct_dropout,slope_per_10pct_dropout,intercept,r_value,p_value_subject_slope
PhysionetMotorImagery,riemann_lr,4,balanced_accuracy,5,-0.3629729729729729,-0.03629729729729729,0.6515540540540541,-0.8105403904205722,0.09613124921011071
PhysionetMotorImagery,riemann_lr,4,brier_score,5,0.31870892114224403,0.031870892114224406,0.22855451986476108,0.9657956484486387,0.007554662439310263
PhysionetMotorImagery,riemann_lr,4,ece,5,0.16675516231917342,0.016675516231917344,0.286723811616843,0.89006626344348,0.0430265023934358
PhysionetMotorImagery,riemann_lr,5,roc_auc,5,0.07581081081081083,0.007581081081081083,0.3891216216216216,0.8437511781525558,0.07237841506184425
PhysionetMotorImagery,riemann_lr,5,balanced_accuracy,5,0.13716216216216218,0.013716216216216218,0.4453243243243243,0.7636221060282734,0.13295733658082431
PhysionetMotorImagery,riemann_lr,5,brier_score,5,0.09429583720500466,0.009429583720500467,0.31171989193069577,0.7620126559313329,0.13428238716526786
PhysionetMotorImagery,riemann_lr,5,ece,5,0.01663656465123531,0.0016636564651235312,0.320469304028141,0.2684269623169318,0.6623780016244534
PhysionetMotorImagery,riemann_lr,6,roc_auc,5,-0.19905405405405407,-0.019905405405405408,0.5873918918918919,-0.7724009492156837,0.12579895461205373
PhysionetMotorImagery,riemann_lr,6,balanced_accuracy,5,-0.09418918918918927,-0.009418918918918927,0.5376216216216216,-0.6441691957489245,0.24073499154750716
PhysionetMotorImagery,riemann_lr,6,brier_score,5,0.17225105373738225,0.017225105373738225,0.2685265835619753,0.8768868902893926,0.050886570436344244
PhysionetMotorImagery,riemann_lr,6,ece,5,0.10051236571040477,0.010051236571040477,0.2801858736945569,0.8219691847298233,0.08772532033027913
PhysionetMotorImagery,riemann_lr,7,roc_auc,5,-0.2698648648648649,-0.02698648648648649,1.0247702702702703,-0.8941552420653465,0.04067427092242685
PhysionetMotorImagery,riemann_lr,7,balanced_accuracy,5,-0.7786486486486486,-0.07786486486486487,0.8812027027027027,-0.8640461902275834,0.05893319843777218
PhysionetMotorImagery,riemann_lr,7,brier_score,5,0.4946514996319252,0.04946514996319252,0.09614977514267098,0.9519158755970722,0.012565477585284847
PhysionetMotorImagery,riemann_lr,7,ece,5,0.2503764850432198,0.025037648504321983,0.264620394737602,0.7346905926461903,0.1573533248388843
PhysionetMotorImagery,riemann_lr,8,roc_auc,5,-0.477972972972973,-0.0477972972972973,0.6155540540540541,-0.9418325643827852,0.01669274486961527
PhysionetMotorImagery,riemann_lr,8,balanced_accuracy,5,-0.20486486486486485,-0.020486486486486488,0.5697702702702703,-0.7312318222364751,0.16034912224904493
PhysionetMotorImagery,riemann_lr,8,brier_score,5,0.2530609305767451,0.025306093057674513,0.2781916531422404,0.9630966499717998,0.008462794722012529
PhysionetMotorImagery,riemann_lr,8,ece,5,0.17938129779105155,0.017938129779105156,0.2845121271801331,0.9905680966449588,0.0010980382849778577
