dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,protocol_version,mask_seed_scope,selected_channels,region,dropped_channels,session_train,session_test,run_signature
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.1,9,22,2,0.5,0.6076099881093936,0.3399183456400912,0.31808096293194976,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.2,0,22,4,0.5,0.5148632580261594,0.4884459588154389,0.488064127941665,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.2,1,22,4,0.5,0.605231866825208,0.4016025885939808,0.3986353031844945,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.2,2,22,4,0.5,0.6159334126040428,0.4999741520564609,0.49997756470947075,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.2,3,22,4,0.5,0.5683709869203329,0.4999996821607677,0.4999997166940195,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.2,4,22,4,0.5,0.6111771700356718,0.3914398217340427,0.3872032835675623,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.2,5,22,4,0.5,0.48275862068965514,0.4999347157964761,0.49994412686261547,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.2,6,22,4,0.5,0.5838287752675386,0.49916525101963954,0.4992762366354241,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.2,7,22,4,0.5344827586206896,0.5005945303210464,0.2776041430569595,0.11382379888592895,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.2,8,22,4,0.5344827586206897,0.5980975029726516,0.2719614126810432,0.288881259625923,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.2,9,22,4,0.5,0.5576694411414983,0.4992243500020286,0.4993856963836204,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.3,0,22,7,0.5,0.5148632580261594,0.46718963852129963,0.46682103587757695,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.3,1,22,7,0.4827586206896552,0.5184304399524375,0.3452135309939739,0.3100767374618209,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.3,2,22,7,0.5,0.4768133174791914,0.49999133613223007,0.49999162880963954,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.3,3,22,7,0.5,0.4684898929845422,0.47363938311613274,0.47679568608523965,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.3,4,22,7,0.5,0.5017835909631391,0.49231889176565163,0.4919784520391086,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.3,5,22,7,0.5517241379310345,0.605231866825208,0.27413402751934773,0.18152659279698166,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.3,6,22,7,0.5,0.5564803804994054,0.49999997784325734,0.49999997995243134,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.3,7,22,7,0.5,0.4411414982164091,0.4848434784526565,0.4844736291298761,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.3,8,22,7,0.5,0.5208085612366231,0.4195216264847795,0.41153475167307524,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.3,9,22,7,0.5,0.5552913198573127,0.4999969504502875,0.49999726016335855,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.5,0,22,11,0.5,0.5457788347205708,0.4999999759228119,0.49999998157897113,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.5,1,22,11,0.5,0.5457788347205708,0.4924374831007712,0.4924795523653802,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.5,2,22,11,0.5,0.5243757431629013,0.39342052246535375,0.3880875331539923,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.5,3,22,11,0.5,0.5434007134363853,0.49999604595462377,0.499996556654107,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.5,4,22,11,0.5,0.6064209274673008,0.4999995392445613,0.4999996375377625,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.5,5,22,11,0.5,0.6516052318668252,0.4526251012971997,0.4551802129327532,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.5,6,22,11,0.5,0.5695600475624256,0.4998865812364284,0.49989420296595977,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.5,7,22,11,0.5,0.5065398335315101,0.4999060300430176,0.499907004006223,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.5,8,22,11,0.5,0.5172413793103449,0.4981785390860859,0.4981840263594263,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,2,0.5,9,22,11,0.5,0.5124851367419738,0.4116448667149032,0.38944231646458083,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,clean,all_channels,3,0.0,0,22,0,0.5172413793103449,0.5529131985731272,0.31025611395891145,0.24132211688157815,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.1,0,22,2,0.5,0.41022592152199766,0.4428035907973128,0.42898056733984047,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.1,1,22,2,0.5,0.5659928656361474,0.4998632596782845,0.4998841298556557,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.1,2,22,2,0.5,0.5136741973840666,0.4784467589136507,0.4781663389411226,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.1,3,22,2,0.5172413793103449,0.5743162901307967,0.3924654956254898,0.39577166338505193,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.1,4,22,2,0.5,0.46254458977407853,0.42897874970702016,0.4172021435621436,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.1,5,22,2,0.4482758620689655,0.3864447086801427,0.3526257521682254,0.3276925137412332,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.1,6,22,2,0.44827586206896547,0.6349583828775267,0.3112370762182936,0.31181765858483756,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.1,7,22,2,0.5,0.5184304399524376,0.4999365069137819,0.499918958720839,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.1,8,22,2,0.5,0.5541022592152199,0.49997784929909395,0.4999829360360409,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.1,9,22,2,0.5172413793103449,0.4637336504161712,0.3133451765613691,0.28172419651297287,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.2,0,22,4,0.5,0.450653983353151,0.49985094951595527,0.49976153930428346,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.2,1,22,4,0.3793103448275862,0.3555291319857313,0.34126440219982307,0.33132034932613896,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.2,2,22,4,0.5,0.595719381688466,0.49999999852667326,0.49999999877057916,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.2,3,22,4,0.5,0.4756242568370987,0.49916658301396016,0.4992111084045124,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.2,4,22,4,0.5,0.525564803804994,0.4603046236878107,0.45397739585434865,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.2,5,22,4,0.5172413793103449,0.4577883472057075,0.3344919567210081,0.3023577616134095,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.2,6,22,4,0.5,0.4351961950059453,0.4780440765462096,0.47541948148703955,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.2,7,22,4,0.5,0.5707491082045185,0.4998739041773987,0.49989527343088885,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.2,8,22,4,0.5,0.6302021403091558,0.49984924160588884,0.4998841803157929,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.2,9,22,4,0.603448275862069,0.455410225921522,0.326912969232574,0.31819093664776876,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.3,0,22,7,0.5,0.4482758620689655,0.4901413405051636,0.48990948516263577,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.3,1,22,7,0.5,0.6183115338882283,0.49999999998876904,0.4999999999910852,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.3,2,22,7,0.5,0.4934601664684899,0.49999901560318805,0.49999911303735134,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.3,3,22,7,0.5,0.5814506539833532,0.499999976406679,0.4999999773419061,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.3,4,22,7,0.5344827586206897,0.48275862068965514,0.29561490680157454,0.20585114806331742,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.3,5,22,7,0.5344827586206896,0.5291319857312723,0.3655048048331278,0.33880135148025575,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.3,6,22,7,0.5,0.5101070154577884,0.49998302128022226,0.4999871759472438,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.3,7,22,7,0.5,0.5671819262782403,0.49932330482707826,0.499291584216252,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.3,8,22,7,0.5,0.39001189060642094,0.4999972530562059,0.49999783593626257,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.3,9,22,7,0.5172413793103449,0.47443519619500596,0.3473941745407378,0.31084736153140363,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.5,0,22,11,0.5,0.4518430439952438,0.2993870420310546,0.216787553802863,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.5,1,22,11,0.5,0.5624256837098692,0.4988418588029446,0.49892925972346935,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.5,2,22,11,0.5,0.44946492271105826,0.4996094335610112,0.49961315494088776,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.5,3,22,11,0.5,0.5719381688466112,0.4999999996833578,0.49999999969759307,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.5,4,22,11,0.5,0.4019024970273485,0.4990796837241018,0.49893913794407896,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.5,5,22,11,0.5,0.5362663495838289,0.4999999088656353,0.4999999323175639,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.5,6,22,11,0.48275862068965514,0.5315101070154578,0.3704949989968338,0.36010769452981245,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.5,7,22,11,0.5,0.5719381688466112,0.4929239192824616,0.49317147633670383,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.5,8,22,11,0.5,0.3876337693222354,0.4787306364382448,0.4765970462485313,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,3,0.5,9,22,11,0.5,0.5041617122473245,0.49999604740561804,0.49999665911883995,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,clean,all_channels,4,0.0,0,22,0,0.6496305418719213,0.7007389162561577,0.22991905333957519,0.20042362230208266,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.1,0,22,2,0.5,0.5997536945812807,0.5087696341615137,0.5087700697438201,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.1,1,22,2,0.5,0.5960591133004925,0.4876723464664145,0.4906684350213153,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.1,2,22,2,0.5,0.5135467980295567,0.5087718913406182,0.5087718988107159,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.1,3,22,2,0.5,0.6933497536945814,0.5087709095843188,0.508771091762971,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.1,4,22,2,0.5,0.46551724137931033,0.5087714685348751,0.5087715773681538,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.1,5,22,2,0.5,0.7056650246305419,0.44030479580899373,0.4503404335751319,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.1,6,22,2,0.5,0.5160098522167488,0.5087719278235615,0.5087719283532783,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.1,7,22,2,0.5,0.5135467980295567,0.5087718913406182,0.5087718988107159,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.1,8,22,2,0.5,0.7142857142857143,0.48787985194501,0.4887768345565097,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.1,9,22,2,0.5,0.6416256157635468,0.4761436362807074,0.4804854475075621,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.2,0,22,4,0.5,0.5123152709359606,0.5087719283194777,0.5087719285611048,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.2,1,22,4,0.5,0.5825123152709359,0.5087620529776227,0.5087644161817794,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.2,2,22,4,0.5,0.6514778325123153,0.5087689643200727,0.5087697120193951,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.2,3,22,4,0.5,0.645320197044335,0.39347977741628787,0.39824111053506467,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.2,4,22,4,0.5,0.6268472906403941,0.5087606590350053,0.508762965051058,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.2,5,22,4,0.5,0.479064039408867,0.5087690235241353,0.5087692262610275,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.2,6,22,4,0.5,0.6120689655172413,0.46881699528032894,0.47078875454512054,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.2,7,22,4,0.5,0.5554187192118226,0.5087718329412195,0.5087718591658772,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.2,8,22,4,0.5357142857142857,0.6403940886699507,0.3696426300668425,0.375537736182481,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.2,9,22,4,0.5,0.6625615763546798,0.5074435845390014,0.5076500705007903,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.3,0,22,7,0.5,0.6403940886699507,0.508266140692689,0.5083429037190865,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.3,1,22,7,0.5,0.49630541871921185,0.5087719081415034,0.5087719112474923,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.3,2,22,7,0.5,0.438423645320197,0.5087719298168917,0.5087719298176008,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.3,3,22,7,0.5517241379310345,0.6921182266009853,0.3290298877644842,0.3321674370323599,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.3,4,22,7,0.5,0.6169950738916257,0.45545507053736184,0.4550962923622894,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.3,5,22,7,0.5,0.48152709359605916,0.508771682073003,0.5087717378702548,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.3,6,22,7,0.5,0.6428571428571429,0.4873601325677864,0.4900014829177213,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.3,7,22,7,0.5,0.4679802955665025,0.5087719267901327,0.5087719269396607,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
BNCI2014-001,5,csp_lda,channel_dropout,all_channels,4,0.3,8,22,7,0.5,0.46059113300492605,0.5087715738626725,0.5087714735974963,0.3.2,participant,,,,,,a5508b68efe858976affddc55ddec1d52be0d4e3724ba6ec227b70b4157f5ac0
