dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,region,dropped_channels,session_train,session_test
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.1,4,22,2,0.9482758620689655,0.990487514863258,0.05454097360139383,0.11952955607868133,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.1,5,22,2,0.6379310344827587,0.9774078478002378,0.2429694098022572,0.32013485578026546,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.1,6,22,2,0.6379310344827587,0.9940546967895363,0.2256653411904116,0.30447848968263164,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.1,7,22,2,0.7068965517241379,0.9940546967895363,0.2167111102547612,0.29586782295936803,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.1,8,22,2,0.8620689655172413,0.9833531510107015,0.09959348145253843,0.17372638105762533,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.1,9,22,2,0.9827586206896552,0.9940546967895363,0.05296627574962081,0.1445032179582179,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.2,0,22,4,0.5,0.9833531510107015,0.4318839998857806,0.4619299611901571,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.2,1,22,4,0.5172413793103449,0.9643281807372176,0.3703392553327114,0.4212220666829092,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.2,2,22,4,0.5,0.9001189060642092,0.4904461264853779,0.49484446884394384,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.2,3,22,4,0.8275862068965518,0.9726516052318668,0.10306873876172501,0.18008851190048983,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.2,4,22,4,0.7586206896551724,0.9881093935790726,0.12525745221716533,0.21484494940124857,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.2,5,22,4,0.5,0.9690844233055886,0.4386984193908084,0.4654517943116956,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.2,6,22,4,0.6206896551724138,0.9797859690844234,0.22301678570548056,0.2973631568989873,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.2,7,22,4,0.5,0.9464922711058263,0.4956862204717369,0.4977331597779264,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.2,8,22,4,0.5172413793103449,0.9821640903686087,0.3911285429324531,0.43303089864207656,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.2,9,22,4,0.5517241379310345,0.985731272294887,0.3056310049526734,0.37055670235749144,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.3,0,22,7,0.5,0.9595719381688466,0.31452588900659767,0.3661756723580848,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.3,1,22,7,0.5,0.9892984542211652,0.45649561190124305,0.474988429778789,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.3,2,22,7,0.8448275862068966,0.9667063020214031,0.1304398174691659,0.23609020644161577,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.3,3,22,7,0.896551724137931,0.9940546967895363,0.09420122234693093,0.21577855802034773,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.3,4,22,7,0.5172413793103449,0.9738406658739596,0.2621111941369478,0.33101207854628534,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.3,5,22,7,0.5,0.9762187871581451,0.44617507826739,0.46757325583382375,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.3,6,22,7,0.5,0.8549346016646849,0.49741073924089607,0.4981772882806813,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.3,7,22,7,0.5344827586206896,0.9821640903686089,0.24832392073937454,0.32678107324037214,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.3,8,22,7,0.5344827586206896,0.9785969084423305,0.26077967425639836,0.32618776075694167,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.3,9,22,7,0.5344827586206896,0.971462544589774,0.24477538378623934,0.3024278200780002,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.5,0,22,11,0.5344827586206896,0.9964328180737217,0.2547162822759261,0.3546551659739627,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.5,1,22,11,0.5,0.9215219976218787,0.4591400325446166,0.4693821034022337,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.5,2,22,11,0.5172413793103449,0.8953626634958383,0.26029935346904787,0.3041044721555556,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.5,3,22,11,0.5,0.8263971462544589,0.32116496107335873,0.3062735148458231,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.5,4,22,11,0.5,0.8846611177170036,0.49996510012048867,0.49997711161022906,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.5,5,22,11,0.5,0.9892984542211652,0.4987936717416898,0.4992128986334231,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.5,6,22,11,0.5172413793103449,0.8917954815695601,0.26091637405858403,0.2592131120573513,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.5,7,22,11,0.5,0.920332936979786,0.4941631331567891,0.49609969669859466,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.5,8,22,11,0.5,0.9405469678953626,0.4061180400170541,0.4352673602376481,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,3,0.5,9,22,11,0.5,0.8989298454221165,0.24148787573861039,0.2518153899236168,,,,,
BNCI2014-001,8,riemann_lr,clean,all_channels,4,0.0,0,22,0,0.9827586206896552,0.998768472906404,0.022647220602524998,0.07953213617026955,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.1,0,22,2,0.5,0.998768472906404,0.4135014364858121,0.45420993062374665,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.1,1,22,2,0.5,0.9938423645320198,0.4561695694193198,0.48019121244681545,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.1,2,22,2,0.9649014778325123,0.9975369458128079,0.028722743035259263,0.09707429220556496,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.1,3,22,2,0.9821428571428572,0.998768472906404,0.04903542359381369,0.15467161097400728,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.1,4,22,2,0.5172413793103449,0.9938423645320197,0.3865792282235627,0.43507166607834835,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.1,5,22,2,0.9137931034482758,0.998768472906404,0.06549697097976201,0.17565554062806032,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.1,6,22,2,0.6551724137931034,1.0,0.23529263049464028,0.32107422316497647,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.1,7,22,2,0.6964285714285714,0.9975369458128079,0.1743387903832269,0.2603832229400926,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.1,8,22,2,0.9827586206896552,0.9975369458128079,0.032610257016366766,0.12255194410817949,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.1,9,22,2,0.6206896551724138,0.998768472906404,0.2822573194642373,0.35431955103653745,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.2,0,22,4,0.7068965517241379,1.0,0.18072187850691518,0.2649622479633873,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.2,1,22,4,0.5,0.9950738916256158,0.4396359265308554,0.47024882929264883,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.2,2,22,4,0.5,0.9938423645320198,0.48076638622679624,0.49393958868684623,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.2,3,22,4,0.5,0.9889162561576355,0.4737065251810168,0.4818591301043413,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.2,4,22,4,0.5178571428571429,0.9950738916256157,0.361032229199277,0.41256832610560246,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.2,5,22,4,0.5178571428571429,0.9975369458128079,0.35022710788974687,0.40705182912571286,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.2,6,22,4,0.5,0.998768472906404,0.338827499047461,0.4037207830616354,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.2,7,22,4,0.8103448275862069,1.0,0.12019748340445363,0.24589942309802215,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.2,8,22,4,0.625,0.998768472906404,0.1782730121661497,0.29546984276243715,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.2,9,22,4,0.9285714285714286,0.9963054187192119,0.0726864189555,0.20245124110609064,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.3,0,22,7,0.5,0.9593596059113301,0.4660322346915709,0.47497401416686014,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.3,1,22,7,0.7241379310344828,0.9815270935960592,0.16026653452734033,0.29626348568152244,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.3,2,22,7,0.9310344827586207,0.9963054187192119,0.08385268981819131,0.22333668236237336,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.3,3,22,7,0.5,0.9322660098522169,0.488842781599992,0.489671739516356,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.3,4,22,7,0.5,0.9568965517241378,0.30104059839470704,0.3475682740818493,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.3,5,22,7,0.5,0.9926108374384237,0.5027763517992514,0.5056692037467475,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.3,6,22,7,0.9827586206896552,0.998768472906404,0.08255683243938244,0.24480120797857705,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.3,7,22,7,0.5,0.9802955665024631,0.4838981789743688,0.4944239065578311,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.3,8,22,7,0.5,0.958128078817734,0.49084328525684695,0.49101304040428567,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.3,9,22,7,0.5,0.9593596059113301,0.325459277817774,0.3665587211784515,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.5,0,22,11,0.5,0.8583743842364533,0.49740205850234065,0.4988769645435027,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.5,1,22,11,0.5172413793103449,0.9815270935960592,0.2628845115655885,0.35268761463130294,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.5,2,22,11,0.5,0.9039408866995075,0.4749099211726292,0.4822018538777867,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.5,3,22,11,0.5,0.770935960591133,0.5063396217776251,0.5067247740404904,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.5,4,22,11,0.5178571428571429,0.9950738916256158,0.22944635313635905,0.36969456423688096,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.5,5,22,11,0.5,0.772167487684729,0.2822969822838394,0.24752595844347264,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.5,6,22,11,0.5,0.9618226600985222,0.496711653039854,0.49997149383327555,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.5,7,22,11,0.5,0.9187192118226601,0.5087539285360868,0.5087609510990676,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.5,8,22,11,0.5,0.896551724137931,0.4669616946990844,0.47290282462857836,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,4,0.5,9,22,11,0.5,0.9495073891625617,0.43197511611208217,0.45076405789168544,,,,,
BNCI2014-001,8,riemann_lr,clean,all_channels,5,0.0,0,22,0,0.9642857142857143,0.9926108374384237,0.0373206868921866,0.09636655928288884,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.1,0,22,2,0.7241379310344828,0.9618226600985221,0.1809442132711356,0.24903022156110888,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.1,1,22,2,0.8035714285714286,0.9876847290640395,0.1270759471708138,0.18177520100090433,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.1,2,22,2,0.6964285714285714,0.9926108374384237,0.2072523075703064,0.27642362801894693,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.1,3,22,2,0.8786945812807883,0.9926108374384237,0.05929412845330786,0.14859161107305907,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.1,4,22,2,0.6724137931034483,0.9864532019704434,0.2082950689310683,0.29442254486802066,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.1,5,22,2,0.9125615763546798,0.9913793103448276,0.05451885184696478,0.12996033314292557,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.1,6,22,2,0.8780788177339902,0.9692118226600985,0.08840541997492676,0.13117080121449684,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.1,7,22,2,0.625,0.9901477832512315,0.26440338611812864,0.32907360364410165,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.1,8,22,2,0.9298029556650247,0.9815270935960592,0.06669529276511542,0.13284463777559088,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.1,9,22,2,0.9285714285714286,0.9938423645320197,0.06200000974326154,0.12812007008358745,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.2,0,22,4,0.5,0.9334975369458128,0.3501657889734421,0.3931515049594812,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.2,1,22,4,0.5,0.9322660098522169,0.4859064092395414,0.4882936321865876,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.2,2,22,4,0.7142857142857143,0.979064039408867,0.15968951693112943,0.22799187213401248,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.2,3,22,4,0.5178571428571429,0.9852216748768473,0.3949344209022163,0.433623270909969,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.2,4,22,4,0.5,0.9002463054187192,0.4910602676466067,0.4911394641468855,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.2,5,22,4,0.5,0.9507389162561576,0.4225584424112982,0.45166691681164517,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.2,6,22,4,0.6071428571428571,0.9766009852216749,0.267177433274948,0.3338929446714882,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.2,7,22,4,0.6071428571428571,0.9729064039408867,0.24732896148998415,0.314713909642499,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.2,8,22,4,0.8571428571428572,0.9716748768472907,0.10310417309062155,0.13843737969611353,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.2,9,22,4,0.5,0.9679802955665024,0.4092565160896922,0.4487514708364052,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.3,0,22,7,0.7321428571428572,0.933497536945813,0.17047074774454848,0.2242606946403276,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.3,1,22,7,0.5,0.9433497536945812,0.39483592329463996,0.4332585289585824,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.3,2,22,7,0.5,0.896551724137931,0.5086340783595381,0.5086932308495458,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.3,3,22,7,0.5,0.9716748768472907,0.37861100599240677,0.4298510136857289,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.3,4,22,7,0.5,0.8497536945812808,0.4830171121530657,0.4859641744253328,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.3,5,22,7,0.5,0.9039408866995075,0.48997693801599657,0.49544247335916014,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.3,6,22,7,0.5357142857142857,0.9544334975369457,0.30200436064908087,0.3574557600034386,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.3,7,22,7,0.5,0.916256157635468,0.47623639844852816,0.4871648506239151,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.3,8,22,7,0.875,0.9667487684729064,0.11725391321137449,0.20383744120088873,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.3,9,22,7,0.5,0.8842364532019704,0.45721325616909647,0.46861675744577364,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.5,0,22,11,0.5,0.9519704433497537,0.4735746082481949,0.48531032548876557,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.5,1,22,11,0.5,0.8817733990147782,0.4966645997654979,0.5002226996706388,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.5,2,22,11,0.5,0.8608374384236452,0.4892936786470871,0.4900181070060675,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.5,3,22,11,0.6711822660098522,0.8460591133004927,0.20334769716058995,0.18641704824004757,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.5,4,22,11,0.7678571428571428,0.8780788177339901,0.1760411183761062,0.19725267612649486,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.5,5,22,11,0.5,0.729064039408867,0.4144338120247058,0.4210973423535941,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.5,6,22,11,0.5,0.854679802955665,0.4909557056738597,0.4910590285882437,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.5,7,22,11,0.5,0.8349753694581281,0.4897956522667818,0.4902741365783283,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.5,8,22,11,0.5,0.834975369458128,0.458770337344688,0.47448512518371416,,,,,
BNCI2014-001,8,riemann_lr,channel_dropout,all_channels,5,0.5,9,22,11,0.6071428571428571,0.8189655172413792,0.22311074552014407,0.1771742669618222,,,,,
BNCI2014-001,8,riemann_lr,reduced_montage,motor_core,1,0.0,0,3,0,0.896551724137931,0.9548156956004756,0.10204356597589453,0.17110161899895993,"C3,Cz,C4",,,,
BNCI2014-001,8,riemann_lr,reduced_montage,motor_core,2,0.0,0,3,0,0.8103448275862069,0.9203329369797859,0.12824246709650847,0.1273287572683327,"C3,Cz,C4",,,,
BNCI2014-001,8,riemann_lr,reduced_montage,motor_core,3,0.0,0,3,0,0.8620689655172413,0.9536266349583828,0.10689638980936601,0.12774275627413487,"C3,Cz,C4",,,,
BNCI2014-001,8,riemann_lr,reduced_montage,motor_core,4,0.0,0,3,0,0.8780788177339902,0.9298029556650246,0.1149857799283417,0.14463449822287117,"C3,Cz,C4",,,,
BNCI2014-001,8,riemann_lr,reduced_montage,motor_core,5,0.0,0,3,0,0.9125615763546798,0.9519704433497538,0.1091495558313319,0.16226581316715963,"C3,Cz,C4",,,,
BNCI2014-001,8,riemann_lr,reduced_montage,motor_extended,1,0.0,0,9,0,0.9827586206896552,1.0,0.023687256158086277,0.110893654713474,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,8,riemann_lr,reduced_montage,motor_extended,2,0.0,0,9,0,0.9137931034482758,0.9797859690844233,0.0564113123590426,0.11163855718438885,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,8,riemann_lr,reduced_montage,motor_extended,3,0.0,0,9,0,0.896551724137931,0.9797859690844233,0.056999846417567175,0.10011639429054087,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,8,riemann_lr,reduced_montage,motor_extended,4,0.0,0,9,0,0.9642857142857143,0.9975369458128078,0.033427177525488676,0.09212917296397954,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,8,riemann_lr,reduced_montage,motor_extended,5,0.0,0,9,0,0.9470443349753694,0.9839901477832512,0.045073192014326885,0.08863560558880369,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,,,
BNCI2014-001,8,riemann_lr,region_dropout,all_channels,1,0.3181818181818182,0,22,7,0.5,0.9001189060642092,0.4999899639674502,0.49999450549213864,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,8,riemann_lr,region_dropout,all_channels,1,0.13636363636363635,0,22,3,0.8103448275862069,0.9988109393579073,0.11227001448751722,0.21698334961316806,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,8,riemann_lr,region_dropout,all_channels,1,0.3181818181818182,0,22,7,0.5,0.901307966706302,0.49970319833437926,0.4998444024006355,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,8,riemann_lr,region_dropout,all_channels,2,0.3181818181818182,0,22,7,0.5,0.8858501783590963,0.4999914438785265,0.4999954441181649,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,8,riemann_lr,region_dropout,all_channels,2,0.13636363636363635,0,22,3,0.7931034482758621,0.9869203329369798,0.14552398767361374,0.22045573099792146,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,8,riemann_lr,region_dropout,all_channels,2,0.3181818181818182,0,22,7,0.5,0.8585017835909631,0.49960130575790984,0.49978055849276243,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,8,riemann_lr,region_dropout,all_channels,3,0.3181818181818182,0,22,7,0.5,0.8549346016646848,0.4999869257582724,0.4999928548683845,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,8,riemann_lr,region_dropout,all_channels,3,0.13636363636363635,0,22,3,0.9655172413793103,0.9892984542211654,0.0654473051479233,0.1556439618768058,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,8,riemann_lr,region_dropout,all_channels,3,0.3181818181818182,0,22,7,0.5,0.9322235434007135,0.4997031960419389,0.49984372487402684,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
BNCI2014-001,8,riemann_lr,region_dropout,all_channels,4,0.3181818181818182,0,22,7,0.5,0.9285714285714286,0.5087426799669488,0.5087566838425515,,left_motor_strip,"FC3,FC1,C5,C3,C1,CP3,CP1",,
BNCI2014-001,8,riemann_lr,region_dropout,all_channels,4,0.13636363636363635,0,22,3,0.8448275862068966,1.0,0.09712211131108167,0.20732798254193502,,midline_motor_strip,"FCz,Cz,CPz",,
BNCI2014-001,8,riemann_lr,region_dropout,all_channels,4,0.3181818181818182,0,22,7,0.5,0.8916256157635469,0.49115759970135153,0.4911889054452408,,right_motor_strip,"FC2,FC4,C2,C4,C6,CP2,CP4",,
